source_file,source_page,source_row,reason,original_record
Drug_Products_Directory_Yemen.pdf,39,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انجهطبد"
Drug_Products_Directory_Yemen.pdf,40,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انجهطبد"
Drug_Products_Directory_Yemen.pdf,40,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,40,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انجهطبد"
Drug_Products_Directory_Yemen.pdf,40,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انجهطبد"
Drug_Products_Directory_Yemen.pdf,40,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,40,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انجهطبد"
Drug_Products_Directory_Yemen.pdf,40,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انجهطبد"
Drug_Products_Directory_Yemen.pdf,41,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,41,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,41,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Asthma انشثى ً انشؼج"
Drug_Products_Directory_Yemen.pdf,41,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Asthma انشثى ً انشؼج"
Drug_Products_Directory_Yemen.pdf,41,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Asthma انشثى ً انشؼج"
Drug_Products_Directory_Yemen.pdf,41,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Asthma انشثى ً انشؼج"
Drug_Products_Directory_Yemen.pdf,42,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Asthma انشثى ً انشؼج"
Drug_Products_Directory_Yemen.pdf,42,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انشؼت انهىائ ٍخ"
Drug_Products_Directory_Yemen.pdf,42,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,43,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,43,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,43,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,43,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,43,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,43,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,43,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,44,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,44,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,44,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,44,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,44,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,44,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,44,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,45,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,45,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,45,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,45,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,45,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,45,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,45,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,46,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,46,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,46,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,46,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,46,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,46,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,46,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","General انتخذ ٌش انؼبو"
Drug_Products_Directory_Yemen.pdf,47,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,47,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,47,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ً انذو ٌ ف ص ٌبدح انذهى"
Drug_Products_Directory_Yemen.pdf,49,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,51,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,51,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,51,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
